AAM,ea
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:17])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1)([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],23.38041962244219
[C:1]([O:2][C@@:3]([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([C:7][H:17])[H:11])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],1.5772482347087902
[C:1]([O:2][C:6]([C:5]([C:4]1([H:12])[C:3]([H:11])=[C:7]1[H:17])([H:13])[H:14])([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],63.3916667134313
[C-:1]([O+:2]=[C:3]1[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])[H:9].[H:10][H:11]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],1.9319575062127967
[C:1]([O:2]/[C:3](=[C:7](\[C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:17])[H:11])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],76.41466171770826
[C:1]([O:2][C@@:7]1([H:17])[C@:4]([C:3][H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],19.843956025211085
[C:1](=[O:2])([H:8])[H:9].[C:3]1([H:11])=[C:4]([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1([H:10])[H:17]>>[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],57.9281741756756
[C:1]1([H:7])([H:8])/[C:2](=[N:3]\[H:9])[N:6]1[N:5]=[O:4]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],32.157213145236206
[C:1]([C:2](=[N:3][O-:4])[N+:6]#[N:5])([H:7])([H:8])[H:9]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],25.59347416846961
[C:1](=[C:2]1[N-:3][O+:4]=[N:5][N:6]1[H:9])([H:7])[H:8]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],30.12883823469209
[C:1]([C:2]#[N:3])([H:7])([H:8])[H:9].[O:4]=[N+:5]=[N-:6]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],39.0479786431373
[C:1](=[C:2]1[N:3]([H:8])[O:4][N:5]=[N:6]1)([H:7])[H:9]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],43.348685477627605
[C:1]([N:3]=[C:2]=[N:6][N:5]=[O:4])([H:7])([H:8])[H:9]>>[C:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])([H:8])[H:9],46.526764069392215
[N:5]#[N:6].[O:1]([C:2]#[N+:3][O-:4])[H:7]>>[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],12.755069051428519
[O:1]=[c:2]1[n-:3][o:4][n:5][n+:6]1[H:7]>>[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],38.032052273452095
[O:1]=[c:2]1[n:3]([H:7])[o:4][n:5][n:6]1>>[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],48.02528928990816
[O:1]([C:2]#[N:3])[H:7].[O:4]=[N+:5]=[N-:6]>>[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],39.52951257659273
[O:1]([N:3]=[C:2]=[N:6][N:5]=[O:4])[H:7]>>[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],32.594934527150706
[N:1](=[c:2]1/[n:3]([H:7])[o:4][n:5][n:6]1)\[H:8]>>[N:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])[H:8],42.4402390973041
[N:1]([C:2]#[N:3])([H:7])[H:8].[O:4]=[N+:5]=[N-:6]>>[N:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])[H:8],36.770297477537596
[N:1](=[c:2]1[n-:3][o+:4][n:5][n:6]1[H:8])[H:7]>>[N:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])[H:8],29.363387678640997
[N:1]([C:2](=[N:3][O-:4])[N+:6]#[N:5])([H:7])[H:8]>>[N:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])[H:8],25.01575287946771
[N:1]([C:2]#[N+:3][O-:4])([H:7])[H:8].[N:5]#[N:6]>>[N:1]([c:2]1[n:3][o:4][n:5][n:6]1)([H:7])[H:8],11.833191716554701
[C:1]([C:2]1=[C:5]([O:6][H:10])[N:4]([H:13])[C:3]1([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],45.4061606961891
[C:1]([O:6][C:5]1=[C:2]([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],52.708864115541
[C:1]([C:2]([C:5]([N+:4](=[C-:3][H:12])[H:13])=[O:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],36.1150326670636
[C:1]([C@@:2]1([H:10])[C:5]([N:4]([C-:3]([H:11])[H:12])[H:13])=[O+:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],7.585109109041198
[C:1]([C@@:2]1([H:10])[C-:3]([H:12])[N:4]([H:13])[C+:5]1[O:6][H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],31.948914997661717
[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[N:4](=[C:5]=[O:6])[H:13]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],38.99491513444274
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]1[O:6][H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],36.430563607037016
[C-:5]#[O+:6].[C:1]([C:2](/[C:3](=[N:4]/[H:13])[H:11])([H:10])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],64.4651780028436
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:5](=[N:4])[O:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],7.563659015635707
[C:1]1([H:7])([H:8])[C@:2]([C:3]([N:4]([H:9])[H:13])([H:11])[H:12])([H:10])[C:5]1=[O:6]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],44.163227559286405
[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]1(=[C:5]=[O:6])[C:3]([H:11])([H:12])[N:4]1[H:13]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],31.742845896492696
[C:1](=[C:2]([C:3]([N:4]([C:5][O:6][H:9])[H:13])([H:11])[H:12])[H:10])([H:7])[H:8]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],36.832206315254304
[C:1]([C+:2]=[C:5]([N:4]([C:3]([H:10])([H:11])[H:12])[H:13])[O-:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],7.114528062614099
[C:1]([C:5]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],71.6815448192332
[C+:1]([C:2](=[C:5]([N:4]([C-:3]([H:11])[H:12])[H:13])[O:6][H:9])[H:10])([H:7])[H:8]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],31.563656009835114
[C-:1]([O+:6]=[C:5]1[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])[H:8]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],20.90558825644608
[C:1]([C:2](=[C:5]=[O:6])[H:10])([H:7])([H:8])[H:9].[C:3](=[N:4][H:13])([H:11])[H:12]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],13.2104249197509
[C:1]([C@@:2]1([C:5](=[O:6])[H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],58.0678240755624
[C:1]1([H:8])([H:9])[C:2](/[C:5](=[N:4]/[H:13])[O:6][H:7])([H:10])[C:3]1([H:11])[H:12]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],49.4849973982846
[C:1]([N:4]([C:3]([C:2](=[C:5]=[O:6])[H:10])([H:11])[H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],72.70164049829211
[C:1]([C@@:2]([C:3][H:11])([C:5]([N:4]([H:12])[H:13])=[O:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],2.353950735836989
[O:1]([C@@:2]1([H:8])[C-:3]([H:9])[N:4]([H:11])[C+:5]1[O:6][H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],24.59467100725901
[O:1]([C:2]([C:5]([N+:4](=[C-:3][H:9])[H:11])=[O:6])([H:8])[H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],31.398841331745402
[O:1]([C:5]([N:4]([C:3]([C:2][H:8])([H:9])[H:10])[H:11])=[O:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],8.386944295160504
[O:1]([C:2]1=[C:5]([O:6][H:8])[N:4]([H:11])[C:3]1([H:9])[H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],47.6196076294738
[O:1]([C@@:2]1([H:8])[C:5]([N:4]([C-:3]([H:9])[H:10])[H:11])=[O+:6]1)[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],5.701136975718896
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]=[C:5]1[O:6][H:11])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],35.775156852040794
[O:1]([C:5]([C@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]1[H:11])=[O:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],78.81306183188934
[O:1]([C@@:2]1([C:5](=[O:6])[H:8])[C:3]([H:9])([H:10])[N:4]1[H:11])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],47.131267912317
[O+:1](=[C:2]=[C:5]([N:4]([C:3]([H:8])([H:9])[H:10])[H:11])[O-:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],13.9922928373662
[O+:1](=[C-:2][C:3]([N:4]([C:5](=[O:6])[H:8])[H:11])([H:9])[H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],28.587486898777897
[C-:5]#[O+:6].[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]1[H:11])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],49.560200038871514
[O:1]([C@@:2]([C:3]([H:9])([H:10])[H:11])([C:5](=[N:4])[O:6])[H:8])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],9.525068629366011
[O:1]([C@@:5]12[C@@:2]([H:8])([C:3]([H:9])([H:10])[N:4]1[H:11])[O:6]2)[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],36.027067176458395
[C:2]1([H:8])=[C:3]([H:9])[N:4]([H:11])[C:5]1=[O:6].[O:1]([H:7])[H:10]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],49.7274896865263
[O:1]([C:2](=[C:5]([N:4]([C+:3]([H:9])[H:10])[H:11])[O-:6])[H:8])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],2.052775356657701
[O:1]([C:2]([C:3]([N:4]=[C:5]=[O:6])([H:9])[H:10])([H:8])[H:11])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],93.4984355510893
[C-:5]#[O+:6].[O:1]([C:2](/[C:3](=[N:4]/[H:11])[H:10])([H:8])[H:9])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],58.3394427551024
[O:1]1[C@@:2](/[C:5](=[N:4]/[H:11])[O:6][H:7])([H:8])[C:3]1([H:9])[H:10]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],43.4512467615
[N:4](=[C:5]=[O:6])[H:11].[O:1]([C:2](=[C:3]([H:9])[H:10])[H:8])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],45.03885727423895
[C:3](=[N:4][H:11])([H:9])[H:10].[O:1]([C:2](=[C:5]=[O:6])[H:8])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],11.715676139916496
[C+:2]1=[C:5]([O-:6])[N:4]([H:11])[C:3]1([H:9])[H:10].[O:1]([H:7])[H:8]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],2.7052453859808026
[N:1]([C:2]1=[N:3][C:4]([H:10])=[C+:5][C:6]([H:11])([H:12])[N-:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],2.3465280489051707
[N:1]([C:2]12[N:3]=[C:4]([H:10])[C:5]1([H:11])[C:6]([H:12])=[N:7]2)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],3.5460214284320983
[N:1](/[N:3]=[C:2]1/[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])=[N:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],84.1910890808409
[N:1](=[C:2]1[N:3]=[C:4]([H:10])[C:5]([H:9])([H:11])[C:6]([H:12])=[N:7]1)[H:8]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],49.843403765279696
[N:1]([C:2]#[N+:3][C-:4]([C@@:5]1([H:11])[C:6]([H:12])=[N:7]1)[H:10])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],8.331731442518489
[N:1]([C:2]1=[N+:7]=[C-:6][C:5]([H:11])([H:12])[C:4]([H:10])=[N:3]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],23.295538809394785
[N:1]([C:2]1=[N+:7]=[C-:6][C:5]([H:11])=[C:4]([H:10])[N:3]1[H:12])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],55.511223948747
[N:1](=[c:2]1/[n:3]([H:9])[c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)\[H:8]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],28.1823611521266
[N:1]([C:5]1([H:11])[C:4]([H:10])=[N+:3]=[C-:2][N:7]=[C:6]1[H:12])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],32.57258238518101
[N:1]([C:2]1=[N:3][C:4]([H:10])=[C:5]=[C:6]([H:12])[N:7]1[H:11])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],53.310510781871486
[N:1]([c:2]1[n+:3]([H:10])[c-:4][c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],37.2213242774745
[C:4](#[C:5][H:11])[H:10].[C:6](#[N:7])[H:12].[N:1]([C:2]#[N:3])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],37.96155818685391
[N:1]([C@@:2]12[N:3]3[C:4]([H:10])=[C:5]([H:11])[C@:6]1([H:12])[N:7]23)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],3.989966513374995
[N:1]([C:2]1([H:11])[N-:3][C:4]([H:10])=[C+:5][C:6]([H:12])=[N:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],12.637507088589004
[N:1]([C:2]1=[N:3][C@:4]([C:5][H:11])([H:10])[C:6]([H:12])=[N:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],3.484950905364002
[N:1]([C:2]1=[N:3][C:4]([H:10])([H:12])[C:5]([H:11])=[C:6]=[N:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],43.478449784432
[N:1]([C:2]1=[N:3][C@:4]2([H:10])[C:5]([H:11])=[C:6]([H:12])[N:7]12)([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],15.8571231144291
[N:1]([C:2]1=[N:7][C@@:6]2([H:12])[C@@:4]3([H:10])[N:3]1[C@:5]32[H:11])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],19.64217207646621
[N:1]([C:2]1=[N:7][N:3]1[C:4]1([H:10])[C:5]([H:11])=[C:6]1[H:12])([H:8])[H:9]>>[N:1]([c:2]1[n:3][c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1)([H:8])[H:9],20.436003516846995
[N+:1]1([H:8])([H:9])[C:2](=[N:7][H:10])[N-:3]1.[O:4]=[C:5]=[O:6]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],18.7673455243015
[C:5](=[O:6])=[N:7][H:10].[N:1]([C:2]#[N+:3][O-:4])([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],11.04256913773181
[C-:5]#[O+:6].[N:1](/[C:2]([N:3]=[O:4])=[N:7]\[H:10])([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],10.031779967664704
[N:1]([C+:2]([N-:3][O:4][H:10])[N:7]=[C:5]=[O:6])([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],59.9910917949541
[N:1]([C+:2]([N:3]1[O:4][C:5]1=[O:6])[N-:7][H:10])([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],20.3398757270963
[C:5](=[O:6])=[N:7][H:10].[N:1]([C:2]1=[N:3][O:4]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],34.31313616989269
[N+:1]([c+:2]1[n-:3][o:4][c:5](=[O:6])[n-:7]1)([H:8])([H:9])[H:10]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],15.501499707546806
[N:1](=[c:2]1\[n:3]([H:8])[o:4][c:5](=[O:6])[n:7]1[H:10])\[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],43.517075847132176
[N:1]([c:2]1[n:3][o:4][c:5]([O:6][H:10])[n:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],38.6013010019147
[N:1]([c:2]1[n:3]([H:10])[o:4][c:5](=[O:6])[n:7]1)([H:8])[H:9]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],66.09215699289389
[N:1]([C:2]1=[N:3][N:7]1[H:10])([H:8])[H:9].[O:4]=[C:5]=[O:6]>>[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],42.17504833680469
[C:1]([C:2](=[O:3])[H:10])([C:7](=[O:6])[H:15])([H:8])[H:9].[C:4](=[C:5]([H:13])[H:14])([H:11])[H:12]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],50.2757687786108
[C:1]1([H:9])=[C:2]([H:10])[C:7]1([O:6][C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[H:15].[H:8][H:11]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],37.82746503420759
[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:7]1[H:15].[C:5](=[O:6])([H:13])[H:14].[O:3]=[C:4]([H:11])[H:12]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],36.4401925093579
[C:1]1([H:9])=[C:2]([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C:7]1([H:8])[H:15]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],80.8182263964142
[C:1](=[C:7]([C:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:15])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],65.9478007165878
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[O:3][C@@:4]([C:5]([H:12])([H:13])[H:14])([H:11])[O:6][C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],81.21269530740811
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])=[C:5]([H:13])[O:6][C@:7]12[H:15].[H:12][H:14]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],71.75039903011141
[C:1]1([H:8])([H:9])[C@:2]([O:3][C:4]([H:11])([H:12])[H:15])([H:10])[C:7]1=[O+:6][C-:5]([H:13])[H:14]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15],63.97572575770841
